,0
296,0.06662965639149773
297,0.1005541593609565
298,0.09311411307048995
299,0.06100126206579672
300,0.054690940939683075
301,0.061649811962498094
302,0.07309217745824502
303,0.10935148012324108
304,0.05905314399977418
305,0.08951983055890114
306,0.06067937898314726
307,0.049395182900214316
308,0.19200545950383474
309,0.06393975525316373
310,0.0648787107350299
311,0.09401020333748435
312,0.11849648240233313
313,0.2923381261700164
314,0.07622522360507639
315,0.047423393829938806
316,0.02545136255483324
317,0.06684377707734487
318,0.06779040848944554
319,0.06930208688405479
320,0.07493880076185727
321,0.09916783326844941
322,0.3840707398196096
323,0.11780774136395068
324,0.10401701089655968
325,0.20033228660469427
326,0.08276361868287638
327,0.09139542522983221
328,0.08175547491198995
329,0.08309674750947788
330,0.08146062058128942
331,0.06160738597286063
332,0.06566225301950095
333,0.056354291486379646
334,0.2052186169465774
335,0.20521251122226358
336,0.2612140489690364
337,0.06366224748499733
338,0.07614371905779374
339,0.06595639506344539
340,0.23932069885638566
341,0.14778539328626078
342,0.06662965639149773
343,0.0943120857552735
344,0.04599971454868785
345,0.08625293604007733
346,0.13805220821972047
347,0.1510281925562742
348,0.16620372857470866
349,0.09037776847009553
350,0.15974997357469148
351,0.12989350459667198
352,0.08111785573505659
353,0.06543548072870227
354,0.1996542456758778
355,0.09407895371798522
356,0.11841015061312034
357,0.017040517839674644
358,0.0632413223368189
359,0.057802984096365286
360,0.2198794816925287
361,0.11750171675631027
362,0.07399854905368346
363,0.05559517219325436
364,0.08448094988842424
365,0.19475815220574255
366,0.12139051281580816
367,0.11277800505519726
368,0.04256786367734751
369,0.135994368213801
370,0.28099554432837615
371,0.5251578790099392
372,0.05815619546141417
373,0.09666829868153698
374,0.3459260174591892
375,0.28840482552619406
376,0.06209353790562088
377,0.09406847730867482
378,0.07489831758859637
379,0.06675979061645551
380,0.0716716460808897
381,0.050782697084061065
382,0.06480562998810337
383,0.12743139101219114
384,0.08428795550928157
385,0.08904285019342122
386,0.1020912567259084
387,0.15311242881928022
388,0.07447965276407678
389,0.11320380293310921
390,0.12821842676935
391,0.05799895367114574
392,0.06296486451398807
393,0.07317118884171203
394,0.3636444336198155
395,0.2852397232930467
396,0.08616068781041383
397,0.06295164716171518
398,0.05174909372840518
399,0.11152702747107386
400,0.06821974649006352
401,0.2690707341883206
402,0.32716708402679684
403,0.0745994581641886
404,0.061123604261365524
405,0.11523487496083108
406,0.1993724195979988
407,0.08620784104924382
408,0.07734451069156337
409,0.061766447216823936
410,0.08872725355121673
411,0.30289294593234045
412,0.06066351584147845
413,0.10187698568520775
414,0.3371586434826399
415,0.12368429705096644
416,0.055191951820785144
417,0.11501770376847455
418,0.08801014345922711
419,0.05187715271539
420,0.04462163369972664
421,0.1084730181114026
422,0.04415930024780717
423,0.06349396062490008
424,0.2545800635313972
425,0.05977117703400589
426,0.08561948641983655
427,0.08047977523176496
428,0.09057120310982775
429,0.07519277184960795
430,0.21787690979164243
431,0.06185848934155298
432,0.08106388699342024
433,0.09216681794958231
434,0.07252983244985826
435,0.1302420114015726
436,0.07952907649559693
437,0.10617577044564447
438,0.07705393519788453
439,0.14146129109376004
440,0.1977944635401727
441,0.06780701850153996
442,0.16042075592927202
443,0.06343645023634734
444,0.1533084845608448
445,0.14246035677753252
446,0.08771896000511065
447,0.3993297818536892
448,0.06610239102852697
449,0.05394686858842249
450,0.16890195360612537
451,0.08498722156390709
452,0.12444242805154526
453,0.06592987078229054
454,0.05986685597954608
455,0.06662965639149773
456,0.09321108261571304
457,0.05738112764977482
458,0.326301192175738
459,0.05694511174990775
460,0.11639252304117598
461,0.21383600020726976
462,0.06798539330408127
463,0.06528482005423818
464,0.0813251697775194
465,0.13543144348391686
466,0.2206515195972876
467,0.28436625251984005
468,0.08989196446953095
469,0.0731440674508485
470,0.06141994486499261
471,0.06809540159153632
472,0.0824636951165867
473,0.17232072075961802
474,0.07464172219028732
475,0.27711682266237453
476,0.061826563175828075
477,0.26159847930559643
478,0.09844148123691698
479,0.10001752008530133
480,0.05483690837054845
481,0.06557469862732436
482,0.06779040848944554
483,0.12050198555553951
484,0.2300541814194082
485,0.05982994894777144
486,0.05784471432717107
487,0.2383414815210062
488,0.07148953393762633
489,0.09283805772001216
490,0.1185647880480725
491,0.03221690033327898
492,0.07989662147191158
493,0.07492678819020633
494,0.07027233069180683
495,0.37070914602413674
496,0.05361436073915077
497,0.12845563112980038
498,0.31842452302507035
499,0.2788807155982708
500,0.0668329028642672
501,0.10948448158725078
502,0.07716128096708147
503,0.11633402003355817
504,0.12294052327563589
505,0.08373913631105888
506,0.06759136660201977
507,0.1074544937590504
508,0.081491899413176
509,0.05577290766925579
510,0.06451522298719435
511,0.06659288986535544
512,0.12252266198145507
513,0.07270932142641033
514,0.08055891153738426
515,0.05617565358067732
516,0.10900180129839936
517,0.06834202645399098
518,0.05138704826926927
519,0.3441982776055325
520,0.25526264614960614
521,0.46723785613930663
522,0.12298028761002376
523,0.21137385081366217
524,0.09324754799658094
525,0.13077941980587754
526,0.07820330890869374
527,0.014722235377104632
528,0.13445422810889177
529,0.07986355956101801
530,0.3133153562081877
531,0.08880721082848793
532,0.07661676918077989
533,0.08162015336009726
534,0.386577416909332
535,0.06060986411315895
536,0.09140894424037468
537,0.0729710355952621
538,0.3062276020208581
539,0.06666527344697173
540,0.07334488841562802
541,0.2693001359054674
542,0.04696831633634943
543,0.07647686672066567
544,0.05621726499148613
545,0.16205965952542842
546,0.11248972066016319
547,0.07193560948986855
548,0.058371555643964804
549,0.06713911398431288
550,0.30791691455033354
551,0.17553785121625815
552,0.09467898509227883
553,0.07591258544991801
554,0.22761905756059314
555,0.11387176857648948
556,0.40580031867260147
557,0.07466918533949213
558,0.062416838618133325
559,0.12059490747145413
560,0.0964840493792021
561,0.06746606112681622
562,0.2958200351212086
563,0.12050198555553951
564,0.028114236698677728
565,0.2632669317246292
566,0.24779978641397504
567,0.06995421139317963
568,0.34042269148526455
569,0.0731904538610177
570,0.09442959333898328
571,0.07716276020585536
572,0.044622162891877905
573,0.06971296008258464
574,0.09315000430749748
575,0.13729281082744907
576,0.14430311494823655
577,0.19726778641991266
578,0.10041335652238935
579,0.07198374367814311
580,0.07315522986091856
581,0.11973385713455958
582,0.04965544788645679
583,0.20889759033693964
584,0.079147897629537
585,0.08725499006623873
586,0.0810538789863721
587,0.0543912993131052
588,0.06916036437413281
589,0.0774768508879152
590,0.07954307144545944
591,0.06489017508578317
592,0.05670741677798329
593,0.08459813921210765
594,0.11133857320779689
595,0.08306143628845304
596,0.057531656432502486
597,0.05435926016247881
598,0.09126825473560851
599,0.11861641188517964
600,0.08285059292169233
601,0.07599651451360949
602,0.23958162686216367
603,0.05550754991096483
604,0.11528308230523962
605,0.16464410720173125
606,0.09519102361527759
607,0.09352360651574655
608,0.09870626641443535
609,0.05754778318513663
610,0.08719108330944654
611,0.062270521438158484
612,0.046729826292732035
613,0.06441229691221144
614,0.06283331734333487
615,0.09968180053866055
616,0.06501712961912562
617,0.05836435640009005
618,0.07353805293883195
619,0.059786756195666715
620,0.23959730337666668
621,0.05822356547915614
622,0.23675089319138207
623,0.05507738424704768
624,0.07700686991901048
625,0.14778539328626078
626,0.10065555267807753
627,0.12425901568099613
628,0.07060476385535454
629,0.053484757772125
630,0.09093445161339675
631,0.06243872453067257
632,0.11969231994129131
633,0.05523938876653473
634,0.274372243410188
635,0.09661683699907077
636,0.10100572232989731
637,0.05045631651849326
638,0.08498937053536293
639,0.05705299379374539
640,0.08671099363695846
641,0.12383449444959665
642,0.08252880967764946
643,0.08002014824138906
644,0.22826793727893802
645,0.33587120991927766
646,0.1599394068853104
647,0.06503606204307877
648,0.09097538828729065
649,0.35010226610182077
650,0.06345134115239086
651,0.1657610841202582
652,0.19835097918223785
653,0.09371920897424162
654,0.06198189251240876
655,0.10847452864839899
656,0.22117393917104652
657,0.09407991612246557
658,0.1126951510383266
659,0.06510165849750106
660,0.08335120203278187
661,0.06472395956071307
662,0.41321292224177053
663,0.07675448092133054
664,0.09000619059900167
665,0.21893907869833495
666,0.06905602340193175
667,0.09296042002621978
668,0.08141885079573609
669,0.4662750872016841
670,0.07239304001473729
671,0.07542191849725925
672,0.06359625722625681
673,0.19795579224169327
674,0.07161363974421404
675,0.09712770187598163
676,0.12756742573754193
677,0.06408102472554505
678,0.0741194645293633
679,0.04693746448761145
680,0.14988479774662627
681,0.08912476017634155
682,0.18507758815419104
683,0.06337682983638118
684,0.1035264396034482
685,0.0925823090350528
686,0.043526372613835324
687,0.063617276472581
688,0.05585884422748531
689,0.07463321395881467
690,0.25049858873364
691,0.21993657761816668
692,0.15745344727295724
693,0.2859711249237155
694,0.26219421688525524
695,0.2875708236558767
696,0.11055246840804084
697,0.04900648336730076
698,0.30969231994286905
699,0.09022479297667763
700,0.20392186211651384
701,0.16190670178516864
702,0.0702997739468612
703,0.118949545640621
704,0.07249031828283134
705,0.13073024409837355
706,0.05417293112886327
707,0.27064182209859633
708,0.4250444480005791
709,0.09087208332395898
710,0.14508152037225655
711,0.06122514810569819
712,0.25593701360978666
713,0.08044842715639518
714,0.11273585553750952
715,0.054690940939683075
716,0.051217940466332816
717,0.07843574953505489
718,0.06691135568189868
719,0.22500028272548134
720,0.2872550366750807
721,0.06487960137190242
722,0.1901069111526836
723,0.06834825591923806
724,0.13312491522944542
725,0.34498793892444546
726,0.25797124460746335
727,0.062366694316223756
728,0.06927332433604368
729,0.0707098997093892
730,0.3351630563900923
731,0.15805368354329954
732,0.2671139126321601
733,0.07839699572751642
734,0.10232094972802781
735,0.11045984796054784
736,0.1198535258612343
737,0.08697921024675123
738,0.09704855439438145
739,0.08431128435949234
740,0.0971560628553615
741,0.20999033071000292
742,0.0653068070700606
743,0.07969170960460234
744,0.1467844088725293
745,0.0647919848749616
746,0.08491774415910329
747,0.04940212991380715
748,0.07114947670870524
749,0.09564869714852878
750,0.09285246660494027
751,0.2909405286718764
752,0.11776944929192892
753,0.06356661858453476
754,0.05447366495323174
755,0.07392799341352252
756,0.27506191104510047
757,0.15522684070817183
758,0.08440548974449215
759,0.10326514957141458
760,0.17448670714012487
761,0.12102001507626337
762,0.0752705782397651
763,0.09225995821389388
764,0.056004204360212896
765,0.08546564524810678
766,0.13315669346223777
767,0.42635008710531624
768,0.08715456948817135
769,0.08434252153245274
770,0.06117198231722294
771,0.20824166203207664
772,0.08730246979689255
773,0.09973410739826023
774,0.06786311120213906
775,0.08621512994535195
776,0.04649468297266022
777,0.0610240679089081
778,0.06563669666048977
779,0.061359607686079995
780,0.05681548869808533
781,0.108739140194318
782,0.061041005004190144
783,0.22307027147507
784,0.1367156726498148
785,0.05589293954220509
786,0.1066419435930993
787,0.09458216857201948
788,0.06853074562724748
789,0.035782918218991704
790,0.04869544483370632
791,0.06269144428620081
792,0.1679943256973902
793,0.03729806932633093
794,0.07551084887389505
795,0.05515790474162062
796,0.2888637723896808
797,0.11078099359660128
798,0.06291159127891409
799,0.07746270717823056
800,0.07400963289153734
801,0.0816174580395742
802,0.05190938504257257
803,0.0762186263601261
804,0.05681548869808533
805,0.0468530760147546
806,0.1216315125155222
807,0.08156113595115683
808,0.09640107412711572
809,0.09447321526794424
810,0.09806810424569869
811,0.06021954235026872
812,0.09870920270223817
813,0.16377247717998505
814,0.17248344640472074
815,0.08511868667093557
816,0.07174566582858187
817,0.07409694501746128
818,0.20824661176187875
819,0.07775402481758961
820,0.06956030969523731
821,0.14078520624723873
822,0.051086756524313104
823,0.16549897414129744
824,0.10406267357178454
825,0.06531522770523485
826,0.14497418285480626
827,0.06085465953660755
828,0.08981155889858254
829,0.07189019752888241
830,0.10588202070489852
831,0.07664852545292443
832,0.10309365571613999
833,0.4300530486974268
834,0.06154894295337172
835,0.12338944911600061
836,0.07350596198564516
837,0.0684427690077674
838,0.22629575691584905
839,0.0845373402254828
840,0.0775153380652493
841,0.043680904983944106
842,0.0922766757893388
843,0.19622744033183223
844,0.06627392341058451
845,0.08139583539655337
846,0.0896981624533645
847,0.27894591117347595
848,0.10730282809316184
849,0.25208179019328186
850,0.06328100231319864
851,0.05945695417383901
852,0.043642018294914674
853,0.3265488905720092
854,0.08101184084563871
855,0.10873705674095972
856,0.08473953144629352
857,0.19420784962997714
858,0.2055650949167299
859,0.09644775257336274
860,0.219411424306467
861,0.07705769385427123
862,0.08264780785727606
863,0.05269561518334675
864,0.08549986091912216
865,0.1774625824178001
866,0.0695744423299825
867,0.05769991563147917
868,0.06664925425454583
869,0.17408897290056444
870,0.07589983629256761
871,0.07973201792814914
872,0.04663926102215422
873,0.11906909139769817
874,0.08771906548384895
875,0.06560972293031238
876,0.0690597880463995
877,0.2788394775480117
878,0.055430157332557614
879,0.07615438233249171
880,0.06252864560829773
881,0.08456890557997722
882,0.0972162455142911
883,0.06403283802396037
884,0.08111754693760648
885,0.055928281000637896
886,0.10256295585291332
887,0.055248528642119335
888,0.08203702820414108
889,0.0695744423299825
890,0.06463634141006303
891,0.24651014071964353
892,0.14508020980624667
893,0.24561016778416722
894,0.06362393811707624
895,0.08149410254750161
896,0.14336714765259484
897,0.09738918332190957
898,0.21615233400271514
899,0.0630272613130696
900,0.23931008299019121
901,0.08093786482540036
902,0.29516582467958175
903,0.1063951730345579
904,0.05915498894869079
905,0.3352112303125821
906,0.07869631764706503
907,0.09246261850946463
908,0.06337682983638118
909,0.098537941340479
910,0.07992377189688461
911,0.1167541015508054
912,0.08770362064051501
913,0.19230967147404426
914,0.06833167302630547
915,0.09226451284021987
916,0.07348257656894897
917,0.18675705805058332
918,0.06211079964482363
919,0.0959200103990709
920,0.3037146972886728
921,0.07104477809237121
922,0.1299343409693891
923,0.09859671322247383
924,0.3971885244687033
925,0.10703712025208624
926,0.18416043760922998
927,0.05664962371101487
928,0.16854619259829737
929,0.05944212619484498
930,0.07166240355579043
931,0.2523339092728002
932,0.08250879852621394
933,0.2226541263880281
934,0.109286705133956
935,0.381290533123606
936,0.1496806608204015
937,0.08752466967921894
938,0.0999254106272577
939,0.09704689687716696
940,0.1292605983904019
941,0.15109335767820267
942,0.07679066634694573
943,0.08314743128796083
944,0.06832846381572132
945,0.06012771391679284
946,0.08156930788815314
947,0.09358490516827987
948,0.120272861893001
949,0.09136110008782104
950,0.23242110009062356
951,0.40580370310764563
952,0.15178983239721974
953,0.08383455924140851
954,0.11075430491791508
955,0.11359348395740027
956,0.07460947922027958
957,0.1328368408616125
958,0.11801421765652328
959,0.06466589786640109
960,0.2302498288327243
961,0.05534302038796635
962,0.3134692311395925
963,0.06305640672992621
964,0.08158953677755884
965,0.08973227552483758
966,0.05807252089805296
967,0.12590869146207267
968,0.06719148194800481
969,0.32575924846605026
970,0.1334689913109665
971,0.08873522307500246
972,0.11972915920493472
973,0.10682935832128383
974,0.07177393466701963
975,0.2891752470431407
976,0.08616538161824987
977,0.28321790940245806
978,0.1365746077007551
979,0.09448265275495152
980,0.06281717680771641
981,0.0991648982917502
982,0.10089770449592207
983,0.09718503654017935
984,0.054616142006674154
985,0.05289638173811611
986,0.063831886926381
987,0.16920534945488405
988,0.07231847201989107
989,0.13995707424413784
990,0.06638357689796559
991,0.06190656632210988
992,0.12001397415946671
993,0.13045580171659127
994,0.1595710904142672
995,0.061138608182269044
996,0.05924320528711695
997,0.08464050226089362
998,0.05509909012232333
999,0.06551505500696664
1000,0.06399598268326322
1001,0.08213938072980713
1002,0.05303345855919959
1003,0.046927954327247466
1004,0.06684377707734487
1005,0.049297271840309756
1006,0.13452889455631986
1007,0.2579872395685786
1008,0.07082005593327911
1009,0.09575884667654536
1010,0.19900188601714577
1011,0.11368451776379024
1012,0.05978055705568845
1013,0.08377700515407535
1014,0.07072320634357043
1015,0.08288311571972859
1016,0.05621585591337777
1017,0.10751907674118309
1018,0.06861880948171224
1019,0.10259423539026086
1020,0.08745591338006728
1021,0.10955899364354237
1022,0.20266057235283053
1023,0.2690668079438042
1024,0.06938306312360645
1025,0.12549919701009402
1026,0.18704800933528967
1027,0.08806322483713278
1028,0.16650255292515392
1029,0.06533012702725616
1030,0.4533183876122752
1031,0.12941778858391054
1032,0.29888332930353634
1033,0.08689715618699582
1034,0.053921754027816515
1035,0.11047637047509827
1036,0.06385357189897832
1037,0.10005022358422239
1038,0.07076057861094821
1039,0.08081979165680225
1040,0.0646350569616453
1041,0.06646534660183452
1042,0.061696839760234455
1043,0.06998053346181606
1044,0.12364699721535449
1045,0.0679379151743965
1046,0.06162237777717924
1047,0.07092470505424227
1048,0.06923337579578312
1049,0.07566317693572269
1050,0.0979638389297478
1051,0.09619958814547196
1052,0.07162066721904596
1053,0.4040528329910385
1054,0.058159463798052834
1055,0.07146768085982516
1056,0.04835278796507542
1057,0.07242705296292216
1058,0.10462389084539123
1059,0.11898099115182502
1060,0.06719750478717033
1061,0.06690724133200925
1062,0.05077809169453582
1063,0.24062894610133911
1064,0.2718906405352156
1065,0.07406066798638272
1066,0.08674341391824975
1067,0.22484814978004458
1068,0.06649005399577564
1069,0.08306359073615412
1070,0.2896954876004335
1071,0.11989150981737132
1072,0.0826375716304036
1073,0.20184770260726018
1074,0.08284030281337743
1075,0.06554503864637955
1076,0.0730254301835733
1077,0.09897180392830615
1078,0.07081052306073099
1079,0.3571016818914451
1080,0.11823446489005592
1081,0.058969152574522864
1082,0.06987247494478833
1083,0.07336220224045141
1084,0.05907964758930232
1085,0.06252168121036407
1086,0.10176549562536102
1087,0.33555630296170563
1088,0.06973728565671797
1089,0.10220957571758665
1090,0.11016696842027067
1091,0.1401115427818638
1092,0.16226291382647226
1093,0.13226381017897088
1094,0.08422707366596582
1095,0.10615109078913916
1096,0.20233751499536262
1097,0.35230883976490385
1098,0.2550570526212735
1099,0.09210495845525046
1100,0.04985732183489223
1101,0.12921299791059287
1102,0.11824436252545913
1103,0.10223627618243568
1104,0.017836761917282333
1105,0.0838931033763688
1106,0.07924309901363555
1107,0.06269797624052968
1108,0.07205363820443124
1109,0.07471605129710684
1110,0.07788366011771247
1111,0.13903986598096865
1112,0.06616556158480479
1113,0.06833167302630547
1114,0.07584593362184841
1115,0.2027288871970605
1116,0.09718658345442253
1117,0.30920310962329667
1118,0.09883542543879043
1119,0.07331936945428714
1120,0.07043009806032416
1121,0.09368590397907316
1122,0.07220705998366198
1123,0.06705076986919241
1124,0.054995459712153985
1125,0.12274683517826664
1126,0.07196693305888448
1127,0.04793570074610961
1128,0.32948709409166366
1129,0.13825157786180794
1130,0.13068606151013243
1131,0.0723310377210429
1132,0.06786311120213906
1133,0.23948467636005524
1134,0.0999149342325058
1135,0.06623791565410564
1136,0.07661859520218323
1137,0.07656817832691186
1138,0.06616458920164844
1139,0.06786632657938585
1140,0.11625998071407434
1141,0.07058143566833934
1142,0.0830064672459249
1143,0.16622194704583626
1144,0.19484506399866725
1145,0.08023773507867495
1146,0.07236188393304106
1147,0.31235796361005413
1148,0.08528150564583156
1149,0.12481724359649123
1150,0.051340891899456585
1151,0.06051223822736436
1152,0.08773587806142932
1153,0.06016080432584543
1154,0.11227210149088625
1155,0.07752022531143202
1156,0.045184912543753404
1157,0.08809768385284115
1158,0.06286215136691475
1159,0.045885804696032755
1160,0.06095516093072551
1161,0.04958401947010004
1162,0.10511294577685383
1163,0.08085439679338254
1164,0.3723301439104037
1165,0.08097177568853096
1166,0.07380388705195338
1167,0.07134753998220315
1168,0.07808154532073756
1169,0.10971718269593735
1170,0.06439647589315377
1171,0.09164133454345957
1172,0.15304642310205147
1173,0.18337865094460393
1174,0.046692425774162404
1175,0.10045949232057823
1176,0.2756965504640146
1177,0.08418239670862689
1178,0.3028409430003621
1179,0.0932625812604693
1180,0.1057967949026601
1181,0.07401204094659776
1182,0.04637626068573395
1183,0.05747646436769844
1184,0.06729880840443138
1185,0.08720984023006884
1186,0.043671988267056934
1187,0.05537959312349924
1188,0.07277184576362439
1189,0.04282412887015554
1190,0.11061406156844875
1191,0.27217888980831767
1192,0.06750038462867373
1193,0.06952739403234501
1194,0.07687037649677401
1195,0.4699079022562736
1196,0.33535083142819017
1197,0.07043009806032416
1198,0.1105768581052177
1199,0.061171950492688594
1200,0.13564492395832314
1201,0.09045322611912959
1202,0.11681123257896965
1203,0.07393749474196594
1204,0.10222138847227807
1205,0.18101268930174927
1206,0.07240110392655758
1207,0.3055895523493264
1208,0.15950545624640705
1209,0.0931612877814815
1210,0.057985000096097826
1211,0.12276871769545346
1212,0.06006539643609573
1213,0.16284241967027543
1214,0.1164581343030444
1215,0.08679326311317155
1216,0.06524354863709976
1217,0.16738323432627444
1218,0.0641653124940187
1219,0.10386623357897051
1220,0.11535379041123102
1221,0.20128675793496956
1222,0.21404204167613183
1223,0.051249844213711
1224,0.3424941919638343
1225,0.09375709034061364
1226,0.1125712234487095
1227,0.07333966354847374
1228,0.1028735729493618
1229,0.07222072881516788
1230,0.05692767937673157
1231,0.07337512557197856
1232,0.07682828452809193
1233,0.07929185606622505
1234,0.09757748728617728
1235,0.04112360725929902
1236,0.12881928083588712
1237,0.06635697854043207
1238,0.08540488713234533
1239,0.0626762029854521
1240,0.21677889832976766
1241,0.10660633770633014
1242,0.05820865111723573
1243,0.09590622511618427
1244,0.08357301085864689
1245,0.04686536521849548
1246,0.05445803689443412
1247,0.08062169476129
1248,0.07502326641296646
1249,0.23285277545236419
1250,0.14692049032484786
